gene_symbol,present_in_gse163634
AC124944.1,False
AC124947.1,False
AC125257.2,False
AC125421.1,True
AC125421.2,False
AC125494.2,False
AC125494.3,False
AC125603.1,False
AC125603.2,False
AC125603.3,False
AC125603.4,False
AC125611.3,False
AC125611.4,False
AC125613.1,False
AC125616.1,False
AC125618.1,False
AC125793.1,False
AC125807.2,False
AC126118.1,False
AC126175.1,False
AC126177.2,False
AC126177.8,False
AC126178.1,False
AC126283.1,False
AC126283.2,False
AC126323.2,False
AC126323.3,False
AC126323.6,False
AC126335.1,False
AC126365.1,True
AC126407.1,False
AC126614.1,True
AC126696.1,False
AC126696.2,False
AC126696.3,False
AC126755.2,False
AC126755.3,False
AC126755.4,False
AC126763.1,True
AC126768.2,False
AC126768.3,False
AC126773.1,False
AC126773.2,False
AC126773.4,False
AC127002.1,False
AC127024.2,False
AC127024.3,False
AC127024.5,False
AC127024.6,False
AC127070.1,False
AC127070.2,False
AC127164.1,False
AC127459.2,False
AC127496.1,True
AC127496.2,False
AC127496.3,False
AC127496.4,False
AC127496.5,False
AC127496.6,False
AC127521.1,False
AC127522.1,False
AC127526.1,True
AC127537.1,False
AC128685.1,False
AC128687.2,False
AC128688.2,False
AC128707.1,False
AC128709.1,False
AC128709.2,True
AC128709.3,True
AC129492.1,True
AC129492.2,False
AC129492.4,False
AC129507.2,False
AC129507.3,False
AC129507.4,False
AC129510.1,False
AC129510.2,False
AC129807.1,False
AC129915.3,False
AC129926.1,False
AC130324.1,False
AC130324.2,False
AC130324.3,False
AC130343.1,False
AC130343.2,False
AC130352.1,True
AC130371.1,False
AC130371.2,False
AC130415.1,False
AC130456.2,False
AC130456.3,False
AC130456.5,False
AC130466.1,False
AC130469.1,False
AC130650.2,False
AC130651.1,False
AC130710.1,True
AC131009.1,False
AC131009.2,False
AC131011.1,True
AC131025.1,False
AC131025.2,False
AC131097.1,False
AC131097.2,False
AC131097.3,True
AC131097.4,True
AC131157.1,False
AC131159.1,False
AC131159.2,False
AC131160.1,True
AC131182.1,False
AC131212.1,False
AC131235.3,False
AC131235.4,False
AC131238.1,False
AC131254.1,True
AC131532.1,False
AC131571.1,True
AC131649.1,False
AC131902.1,False
AC131934.1,False
AC131953.1,False
AC131971.1,True
AC132192.1,True
AC132192.2,False
AC132216.1,True
AC132219.1,False
AC132803.1,True
AC132807.1,True
AC132807.2,False
AC132825.3,False
AC132872.1,True
AC132872.2,True
AC132872.3,False
AC132938.1,False
AC132938.3,False
AC133065.1,False
AC133480.1,False
AC133485.2,False
AC133528.1,False
AC133540.1,False
AC133550.1,False
AC133550.2,False
AC133555.3,False
AC133644.2,False
AC133785.1,True
AC133919.1,False
AC133919.2,False
AC133961.1,False
AC134043.1,False
AC134312.1,False
AC134312.2,False
AC134312.4,False
AC134312.5,False
AC134312.6,False
AC134407.1,False
AC134508.1,False
AC134669.1,False
AC134682.1,False
AC134772.1,False
AC134980.2,False
AC134980.3,False
AC135012.1,False
AC135048.3,False
AC135050.1,False
AC135050.3,False
AC135050.4,False
AC135068.9,False
AC135178.1,True
AC135178.2,False
AC135178.3,False
AC135178.4,False
AC135178.5,False
AC135279.3,False
AC135371.1,False
AC135457.1,False
AC135507.1,False
AC135586.2,False
AC135782.1,False
AC135782.2,False
AC135782.3,False
AC135803.1,False
AC135895.1,False
AC136285.2,False
AC136352.3,False
AC136424.1,False
AC136424.2,False
AC136443.3,False
AC136443.4,False
AC136469.1,False
AC136475.1,False
AC136475.2,False
AC136475.3,False
AC136475.4,False
AC136475.5,False
AC136475.7,False
AC136475.8,False
AC136475.9,False
AC136489.1,False
AC136601.1,False
AC136604.2,False
AC136604.3,False
AC136612.1,False
AC136616.1,False
AC136618.1,False
AC136624.1,False
AC136624.2,False
AC136628.1,False
AC136628.4,False
AC136944.1,False
AC136944.2,False
AC136944.4,False
AC137579.1,False
AC137590.1,True
AC137590.2,False
AC137630.1,False
AC137630.2,False
AC137630.3,False
AC137630.4,False
AC137723.1,False
AC137761.1,False
AC137767.1,False
AC137770.1,False
AC137810.1,False
AC137834.1,False
AC137834.2,False
AC137894.1,False
AC137932.1,True
AC137932.3,False
AC137936.1,False
AC138028.1,False
AC138028.2,False
AC138028.3,False
AC138028.4,False
AC138028.5,False
AC138028.6,False
AC138035.1,True
AC138089.1,False
AC138123.1,True
AC138123.2,True
AC138150.1,False
AC138150.2,False
AC138207.1,False
AC138207.2,False
AC138207.5,False
AC138207.7,False
AC138230.1,False
AC138331.1,False
AC138356.1,False
AC138356.3,False
AC138393.3,False
AC138466.1,False
AC138466.3,False
AC138474.1,False
AC138512.1,False
AC138627.1,False
AC138646.1,False
AC138647.1,True
AC138655.1,True
AC138696.2,False
AC138761.3,False
AC138781.1,False
AC138811.1,False
AC138811.2,False
AC138819.1,False
AC138894.1,False
AC138894.2,False
AC138904.1,False
AC138904.3,False
AC138915.3,False
AC138932.2,False
AC138932.5,False
AC138956.1,False
AC138956.2,False
AC138969.1,False
AC138969.3,False
AC139099.1,True
AC139099.2,False
AC139099.3,True
AC139100.1,False
AC139149.1,False
AC139491.1,False
AC139491.3,False
AC139491.4,False
AC139491.7,False
AC139530.1,True
AC139530.3,False
AC139718.1,False
AC139718.2,False
AC139720.1,False
AC139722.1,False
AC139749.1,False
AC139769.2,False
AC139792.1,False
AC139795.2,False
AC139795.3,False
AC139834.1,False
AC139887.1,False
AC139887.2,False
AC139887.3,False
AC139887.4,True
AC140125.1,False
AC140125.2,False
AC140725.1,False
AC140847.2,False
AC140912.1,True
AC141002.1,False
AC141272.1,False
AC141424.1,False
AC141586.2,False
AC141586.3,False
AC141928.1,True
AC141930.1,False
AC141930.2,True
AC141930.3,False
AC142086.4,False
AC142472.1,False
AC144450.1,True
AC144652.1,True
AC144831.1,True
AC144836.1,True
AC145098.1,False
AC145124.1,True
AC145141.2,True
AC145146.1,False
AC145207.1,False
AC145207.2,False
AC145207.3,False
AC145207.4,False
AC145207.5,False
AC145207.6,False
AC145207.7,False
AC145207.8,False
AC145212.1,True
AC145285.2,False
AC145285.3,False
AC145285.6,False
AC145343.1,False
AC145350.2,False
AC145422.1,False
AC146944.4,False
AC147067.1,False
AC147067.2,False
AC147651.1,True
AC147651.3,True
AC147651.4,True
AC148476.1,False
AC148477.1,False
AC148477.2,False
AC148477.3,False
AC148477.4,False
AC159540.1,True
AC159540.2,True
AC174065.1,False
AC187653.1,False
AC209005.1,False
AC211433.2,False
AC211476.2,False
AC211486.2,False
AC211486.5,False
AC215522.3,False
AC226101.1,False
AC226118.1,True
AC231533.1,False
AC231981.1,False
AC232271.1,True
AC233263.6,False
AC233266.2,False
AC233280.1,False
AC233296.1,False
AC233309.1,False
AC233723.1,False
AC233728.1,True
AC233755.1,False
AC233755.2,False
AC233976.1,False
AC233992.2,False
AC233992.3,False
AC234582.1,False
AC234582.2,False
AC234772.2,False
AC234772.3,False
AC234781.1,False
AC235565.2,False
AC236972.3,False
AC239584.1,False
AC239585.2,False
AC239727.1,False
AC239798.2,False
AC239799.1,True
AC239799.2,False
AC239800.2,False
AC239800.3,False
AC239802.2,True
AC239803.1,True
AC239803.2,False
AC239803.3,False
AC239804.1,False
AC239809.3,False
AC239868.2,False
AC239868.3,False
AC240274.1,False
AC240565.1,True
AC240565.2,True
AC241644.2,False
AC242022.1,False
AC242426.2,False
AC242988.1,True
AC243547.1,True
AC243547.2,False
AC243547.3,False
AC243562.3,False
AC243571.1,False
AC243571.2,False
AC243585.1,False
AC243585.2,False
AC243654.1,False
AC243756.1,True
AC243772.2,True
AC243773.1,False
AC243829.1,False
AC243829.2,False
AC243829.4,False
AC243829.5,False
AC243830.1,False
AC243830.2,False
AC243830.3,False
AC243836.1,False
AC243960.1,True
AC243960.3,False
AC243964.2,False
AC243965.1,False
AC243965.2,False
AC243967.2,False
AC243967.3,False
AC243972.1,False
AC244021.1,False
AC244021.2,False
AC244034.2,False
AC244035.1,False
AC244035.2,False
AC244090.1,True
AC244093.5,False
AC244100.2,False
AC244100.3,False
AC244100.4,False
AC244131.2,False
AC244197.2,False
AC244197.3,False
AC244250.1,False
AC244394.2,False
AC244452.3,False
AC244453.1,False
AC244453.2,False
AC244453.3,False
AC244502.3,False
AC244517.1,True
AC244517.11,False
AC244517.12,False
AC244517.2,False
AC244517.7,False
AC245008.1,False
AC245014.1,False
AC245014.3,False
AC245033.1,False
AC245033.2,False
AC245041.1,False
AC245041.2,False
AC245052.1,True
AC245052.4,False
AC245052.7,False
AC245060.2,False
AC245060.5,False
AC245060.6,False
AC245088.2,False
AC245100.1,True
AC245100.6,False
AC245100.7,False
AC245123.1,False
AC245128.3,False
AC245140.1,False
AC245140.2,False
AC245140.3,False
AC245164.1,False
AC245187.2,False
AC245297.2,False
AC245297.3,False
AC245407.2,False
AC245452.1,False
AC245519.1,False
AC245595.1,False
AC245748.3,False
AC245884.1,True
AC245884.10,False
AC245884.8,False
AC246785.3,False
AC246787.2,True
AC246793.1,False
AC246817.1,False
AC246817.2,False
AC247036.1,True
AC253536.6,False
AC254562.2,False
AC254562.3,False
AC254629.1,False
AC254633.1,False
ACAA1,False
ACAA2,False
ACACA,True
ACACB,True
ACAD10,False
ACAD11,False
ACAD8,True
ACAD9,True
ACADL,True
ACADM,False
ACADS,True
ACADSB,True
ACADVL,True
ACAN,True
ACAP1,True
ACAP2,True
ACAP3,True
ACAT1,True
ACAT2,True
ACBD3,True
ACBD3-AS1,False
ACBD4,True
ACBD5,True
ACBD6,False
ACBD7,False
ACCS,True
ACCSL,True
ACD,True
ACE,False
ACE2,True
ACER1,True
ACER2,True
ACER3,True
ACHE,True
ACIN1,True
ACKR1,False
ACKR2,False
ACKR3,True
ACKR4,True
ACLY,True
ACMSD,True
ACO1,True
ACO2,True
ACOD1,False
ACOT1,True
ACOT11,True
ACOT12,True
ACOT13,True
ACOT2,True
ACOT4,True
ACOT6,True
ACOT7,True
ACOT8,True
ACOT9,True
ACOX1,True
ACOX2,True
ACOX3,True
ACOXL,True
ACOXL-AS1,False
ACP1,True
ACP2,True
ACP4,False
ACP5,True
ACP6,True
ACP7,False
ACPP,True
ACR,True
ACRBP,True
ACRV1,True
ACSBG1,True
ACSBG2,True
ACSF2,True
ACSF3,True
ACSL1,True
ACSL3,True
ACSL4,False
ACSL5,True
ACSL6,False
ACSM1,True
ACSM2A,False
ACSM2B,True
ACSM3,True
ACSM4,True
ACSM5,True
ACSM6,False
ACSS1,True
ACSS2,True
ACSS3,True
ACTA1,True
ACTA2,True
ACTA2-AS1,True
ACTB,False
ACTC1,True
ACTG1,True
ACTG2,True
ACTL10,True
ACTL6A,True
ACTL6B,True
ACTL7A,True
ACTL7B,True
ACTL8,True
ACTN1,False
ACTN1-AS1,True
ACTN2,True
ACTN3,True
ACTN4,True
ACTR10,True
ACTR1A,True
ACTR1B,True
ACTR2,True
ACTR3,True
ACTR3B,True
ACTR3C,True
ACTR5,True
ACTR6,True
ACTR8,False
ACTRT2,True
ACTRT3,True
ACVR1,True
ACVR1B,True
ACVR1C,True
ACVR2A,True
ACVR2B,True
ACVR2B-AS1,True
ACVRL1,True
ACY1,False
ACY3,True
ACYP1,True
ACYP2,True
AD000090.1,False
AD000671.1,False
AD000671.2,False
AD000671.3,False
AD001527.1,False
ADA,False
ADA2,False
ADAD1,True
ADAD2,True
ADAL,True
ADAM10,True
ADAM11,True
ADAM12,True
ADAM15,False
ADAM17,True
ADAM18,True
ADAM19,True
ADAM20,True
ADAM21,True
ADAM22,True
ADAM23,True
ADAM28,True
ADAM29,True
ADAM30,True
ADAM32,True
ADAM33,True
ADAM7,True
ADAM8,True
ADAM9,True
ADAMDEC1,True
ADAMTS1,True
ADAMTS10,True
ADAMTS12,True
ADAMTS13,True
ADAMTS14,True
ADAMTS15,True
ADAMTS16,True
ADAMTS17,True
ADAMTS18,True
ADAMTS19,True
ADAMTS19-AS1,True
ADAMTS2,True
ADAMTS20,True
ADAMTS3,True
ADAMTS4,True
ADAMTS5,True
ADAMTS6,True
ADAMTS7,True
ADAMTS8,True
ADAMTS9,True
ADAMTS9-AS1,True
ADAMTS9-AS2,True
ADAMTSL1,True
ADAMTSL2,True
ADAMTSL3,True
ADAMTSL4,False
ADAMTSL5,True
ADAP1,False
ADAP2,True
ADAR,True
ADARB1,True
ADARB2,True
ADARB2-AS1,True
ADAT1,False
ADAT2,True
ADAT3,False
ADCK1,True
ADCK2,False
ADCK5,True
ADCY1,True
ADCY10,True
ADCY2,True
ADCY3,True
ADCY4,False
ADCY5,True
ADCY6,True
ADCY7,True
ADCY8,True
ADCY9,True
ADCYAP1,True
ADCYAP1R1,True
ADD1,True
ADD2,True
ADD3,True
ADGB,True
ADGRA1,False
ADGRA1-AS1,False
ADGRA2,False
ADGRA3,False
ADGRB1,False
ADGRB2,False
ADGRB3,False
ADGRD1,False
ADGRD1-AS1,False
ADGRD2,False
ADGRE1,False
ADGRE2,False
ADGRE3,False
ADGRE5,False
ADGRF1,False
ADGRF2,False
ADGRF3,False
ADGRF4,False
ADGRF5,False
ADGRG1,False
ADGRG2,False
ADGRG3,False
ADGRG4,False
ADGRG5,False
ADGRG6,False
ADGRG7,False
ADGRL1,False
ADGRL2,False
ADGRL3,False
ADGRL4,False
ADGRV1,False
ADH1A,True
ADH1B,True
ADH1C,True
ADH4,True
ADH5,True
ADH6,True
ADH7,True
ADHFE1,False
ADI1,True
ADIG,True
ADIPOQ,True
ADIPOQ-AS1,True
ADIPOR1,True
ADIPOR2,True
ADIRF,False
ADK,False
ADM,True
ADM2,True
ADM5,False
ADNP,True
ADNP-AS1,False
ADNP2,True
ADO,True
ADORA1,True
ADORA2A,False
ADORA2A-AS1,True
ADORA2B,True
ADORA3,True
ADPGK,True
ADPGK-AS1,True
ADPRH,True
ADPRHL1,True
ADPRHL2,True
ADPRM,True
ADRA1A,True
ADRA1B,True
ADRA1D,True
ADRA2A,True
ADRA2B,True
ADRA2C,True
ADRB1,True
ADRB2,True
ADRB3,True
ADRM1,True
ADSL,True
ADSS,False
ADSSL1,True
ADTRP,True
AEBP1,False
AEBP2,True
AEN,True
AES,True
AF001548.1,False
AF001548.2,False
AF001550.1,False
AF015262.1,False
AF015720.1,False
AF038458.2,False
AF038458.3,True
AF064858.1,False
AF064858.3,False
AF064860.2,False
AF067845.1,True
AF067845.2,False
AF067845.4,False
AF067845.5,False
AF106564.1,False
AF107885.2,False
AF111167.1,False
AF111167.2,False
AF111169.2,False
AF111169.3,False
AF117829.1,False
AF121898.1,True
AF124730.1,False
AF127577.1,False
AF127577.2,False
AF127577.3,False
AF127577.4,False
AF127577.5,False
AF127936.1,False
AF127936.2,False
AF129075.2,False
AF129408.1,False
AF131215.3,True
AF131215.7,False
AF131216.1,False
AF131216.3,False
AF131216.4,False
AF131216.5,True
AF165147.1,False
AF178030.1,False
AF181450.1,False
AF186192.1,True
AF186192.3,False
AF196972.1,False
AF213884.3,True
AF230666.1,False
AF233439.1,False
AF240627.1,False
AF241725.1,True
AF241728.1,False
AF250324.1,True
AF279873.3,False
AF287957.1,False
AFAP1,True
AFAP1-AS1,True
AFAP1L1,True
AFAP1L2,True
AFDN,False
AFDN-DT,False
AFF1,True
AFF2,True
AFF3,True
AFF4,True
AFG1L,False
AFG3L2,True
AFM,True
AFMID,True
AFP,True
AFTPH,True
AGA,True
AGAP1,True
AGAP2,False
AGAP2-AS1,True
AGAP3,True
AGAP4,True
AGAP5,False
AGAP6,True
AGAP9,False
AGBL1,True
AGBL1-AS1,True
AGBL2,True
AGBL3,True
AGBL4,True
AGBL5,True
AGBL5-AS1,True
AGER,True
AGFG1,False
AGFG2,True
AGGF1,True
AGK,True
AGL,True
AGMAT,True
AGMO,True
AGO1,True
AGO2,True
AGO3,True
AGO4,True
AGPAT1,True
AGPAT2,True
AGPAT3,True
AGPAT4,True
AGPAT5,True
AGPS,True
AGR2,True
AGR3,True
AGRN,False
AGRP,True
AGT,False
AGTPBP1,True
AGTR1,True
AGTRAP,True
AGXT,True
AGXT2,True
AHCTF1,True
AHCY,False
AHCYL1,True
AHCYL2,True
AHDC1,True
AHI1,True
AHNAK,True
AHNAK2,True
AHR,True
AHRR,False
AHSA1,True
AHSG,True
AHSP,True
AICDA,True
AIDA,True
AIF1,True
AIF1L,True
AIFM1,True
AIFM2,True
AIFM3,False
AIG1,True
AIM2,True
AIMP1,True
AIMP2,True
AIP,True
AIPL1,True
AIRE,True
AIRN,True
AJ003147.1,False
AJ003147.2,False
AJ009632.1,False
AJ009632.2,False
AJ011932.1,False
AJ239322.1,True
AJAP1,True
AJM1,False
AJUBA,False
AK1,False
AK2,True
AK3,True
AK4,True
AK5,True
AK6,False
AK7,True
AK8,True
AK9,True
AKAP1,True
AKAP10,True
AKAP11,True
AKAP12,True
AKAP13,True
AKAP14,True
AKAP17A,True
AKAP2,False
AKAP3,True
AKAP4,True
AKAP5,True
AKAP6,True
AKAP7,True
AKAP8,True
AKAP8L,True
AKAP9,True
AKIP1,True
AKIRIN1,True
AKIRIN2,True
AKNA,True
AKNAD1,False
AKR1A1,True
AKR1B1,True
AKR1B10,True
AKR1B15,True
AKR1C1,True
AKR1C2,True
AKR1C3,False
AKR1C4,True
AKR1D1,True
AKR1E2,True
AKR7A2,True
AKR7A3,True
AKT1,True
AKT1S1,True
AKT2,True
AKT3,False
AKTIP,True
AL008582.1,False
AL008626.1,False
AL008635.1,False
AL008636.1,False
AL008638.2,False
AL008638.3,False
AL008638.4,False
AL008638.5,False
AL008638.6,False
AL008718.2,False
AL008719.1,False
AL008721.1,True
AL008723.1,False
AL008723.3,False
AL008726.1,False
AL008729.1,False
AL008729.2,False
AL008733.1,False
AL009031.1,False
AL009176.1,False
AL009178.2,False
AL009178.3,False
AL009179.1,False
AL009181.1,False
AL020993.1,True
AL020994.1,False
AL020994.2,False
AL020994.3,False
AL020995.1,False
AL020996.1,False
AL020998.1,False
AL021026.1,False
AL021068.1,True
AL021154.1,False
AL021328.1,False
AL021368.1,False
AL021368.2,False
AL021368.3,False
AL021392.1,False
AL021396.1,False
AL021408.1,False
AL021453.1,False
AL021546.1,False
AL021707.1,False
AL021707.2,False
AL021707.3,False
AL021707.4,False
AL021707.5,False
AL021707.6,False
AL021707.7,False
AL021807.1,False
AL021877.2,False
AL021920.1,True
AL021920.3,False
AL021937.1,False
AL021937.3,False
AL021937.4,False
AL021997.3,False
AL022068.1,False
AL022069.1,False
AL022097.1,False
AL022157.1,False
AL022238.2,False
AL022238.3,False
AL022238.4,False
AL022310.1,False
AL022313.2,False
AL022313.3,False
AL022314.1,True
AL022316.1,False
AL022318.1,False
AL022322.1,False
AL022322.2,False
AL022323.1,False
AL022323.2,False
AL022323.3,False
AL022323.4,False
AL022323.5,False
AL022324.3,False
AL022326.1,False
AL022328.1,True
AL022328.2,False
AL022328.3,False
AL022328.4,False
AL022329.1,False
AL022329.2,False
AL022329.3,False
AL022332.1,False
AL022334.2,False
AL022337.1,False
AL022341.1,True
AL022341.2,False
AL022344.1,False
AL022344.2,True
AL022396.1,False
AL022476.1,False
AL022724.1,False
AL022725.1,False
AL023284.4,False
AL023581.1,False
AL023581.2,False
AL023583.1,True
AL023584.1,False
AL023584.2,False
AL023693.1,False
AL023754.1,False
AL023755.1,False
AL023802.1,False
AL023803.1,False
AL023803.2,False
AL023806.1,False
AL023806.2,False
AL023881.1,False
AL024474.2,False
AL024497.1,False
AL024497.2,False
AL024498.1,False
AL024498.2,False
AL024507.2,False
AL024508.1,False
AL024508.2,False
AL031005.1,True
AL031008.1,False
AL031055.1,True
AL031056.1,False
AL031056.2,False
AL031058.1,False
AL031118.1,False
AL031123.1,False
AL031123.2,False
AL031186.1,False
AL031275.1,False
AL031280.1,False
AL031281.2,False
AL031283.1,False
AL031283.2,False
AL031283.3,False
AL031291.1,False
AL031316.1,False
AL031428.1,False
AL031429.1,False
AL031432.1,False
AL031432.3,False
AL031432.5,False
AL031587.1,False
AL031587.2,False
AL031587.3,False
AL031587.4,False
AL031590.1,True
AL031593.1,False
AL031594.1,True
AL031595.2,False
AL031598.1,False
AL031599.1,False
AL031600.1,False
AL031600.3,False
AL031651.1,False
AL031658.1,False
AL031663.3,False
AL031665.2,False
AL031666.1,True
AL031666.2,True
AL031668.1,False
AL031670.1,False
AL031673.1,False
AL031674.1,False
AL031705.1,False
AL031708.1,False
AL031709.1,False
AL031710.1,False
AL031714.1,False
AL031716.1,False
AL031717.1,False
AL031727.2,False
AL031728.1,False
AL031731.1,False
AL031733.2,False
AL031767.1,False
AL031768.1,True
AL031770.1,False
AL031772.1,False
AL031773.1,False
AL031775.1,False
AL031775.2,False
AL031777.3,False
AL031846.2,False
AL031847.1,False
AL031848.1,False
AL031848.2,False
AL031963.1,False
AL031963.2,False
AL031963.3,False
AL031985.4,False
AL032819.1,False
AL032819.3,False
AL032821.1,False
AL033384.1,False
AL033384.2,False
AL033397.1,False
AL033397.2,False
AL033504.1,False
AL033519.3,False
AL033527.2,False
AL033527.3,False
AL033527.4,False
AL033527.5,False
AL033528.2,False
AL033529.1,False
AL033530.1,False
AL034345.2,False
AL034346.1,False
AL034347.1,False
AL034349.1,False
AL034374.1,False
AL034376.1,False
AL034376.2,False
AL034380.1,False
AL034397.2,False
AL034397.3,False
AL034399.2,False
AL034405.1,False
AL034417.2,False
AL034417.3,False
AL034417.4,False
AL034548.1,False
AL034549.1,False
AL034550.1,False
AL034550.2,False
AL035045.1,True
AL035071.1,False
AL035071.2,False
AL035078.1,False
AL035078.3,False
AL035250.1,True
AL035252.2,False
AL035252.3,False
AL035401.1,False
AL035409.1,False
AL035412.1,False
AL035413.1,False
AL035416.1,False
AL035420.1,False
AL035420.2,False
AL035420.3,False
AL035425.1,False
