sample_id,gsm,sample,timepoint,GMP,HSC,Progenitor,Early.Erythrocyte,CD4.Naive,B.Cell,Monocytes,CD4.Memory,CD8.Memory,Early.Basophil,NK,Late.Erythrocyte,CD8.Naive,CD8.Effector,CLP,CD16.Monocytes,Pre.B.Cell,cDC,Plasma,Unknown,pDC
AML26_REL,GSM7494320,AML26,REL,0.21107887829810748,0.23166183174471613,0.44950960077358754,0.0280425473131648,0.007735875120873049,0.009393562646774416,0.013123359580052493,0.00663075010360547,0.012432656444260257,0.008841000138140627,0.006907031357922365,0.0024865312888520514,0.0017958281530598148,0.0016576875259013675,0.0038679375604365246,0.0002762812543168946,0.004420500069070314,0.0,0.0,0.0001381406271584473,0.0
AML26_REM,GSM7494321,AML26,REM,0.05514950166112957,0.003654485049833887,0.009302325581395349,0.010299003322259137,0.17408637873754154,0.000664451827242525,0.25681063122923586,0.05083056478405316,0.05514950166112957,0.0003322259136212625,0.05083056478405316,0.17308970099667775,0.026578073089700997,0.022591362126245847,0.018604651162790697,0.03820598006644518,0.008305647840531562,0.017940199335548173,0.0019933554817275745,0.0033222591362126247,0.022259136212624583
AML19_DX,GSM7494322,AML19,DX,0.12917551650897857,0.3421509944004634,0.19134968140567676,0.023363583703417647,0.018150222050588916,0.011585248117397182,0.19115659393705348,0.0054064491214520175,0.0034755744352191545,0.011392160648773894,0.006564973933191736,0.004054836841089014,0.004441011778335586,0.0021239621548561497,0.011392160648773894,0.008882023556671172,0.004247924309712299,0.02606680826414366,0.00019308746862328635,0.0021239621548561497,0.0027032245607260088
AML19_REL,GSM7494323,AML19,REL,0.1284562211981567,0.15725806451612903,0.15668202764976957,0.03513824884792627,0.056451612903225805,0.04953917050691244,0.1152073732718894,0.021889400921658985,0.009216589861751152,0.018433179723502304,0.013824884792626729,0.03052995391705069,0.019585253456221197,0.001152073732718894,0.04205069124423963,0.0069124423963133645,0.04953917050691244,0.04665898617511521,0.001152073732718894,0.00576036866359447,0.03456221198156682
AML18_DX,GSM7494324,AML18,DX,0.1248642779587405,0.15418023887079263,0.12323561346362649,0.004207383279044517,0.027415852334419108,0.009907709011943539,0.3988870792616721,0.006243213897937025,0.0023072747014115094,0.0031216069489685126,0.002171552660152009,0.0002714440825190011,0.009907709011943539,0.0006786102062975027,0.009771986970684038,0.010993485342019544,0.00760043431053203,0.0726112920738328,0.004478827361563518,0.003528773072747014,0.023615635179153095
AML18_REL,GSM7494325,AML18,REL,0.029484902309058616,0.17406749555950266,0.0802841918294849,0.04937833037300177,0.06358792184724689,0.36980461811722914,0.015630550621669625,0.02557726465364121,0.020959147424511545,0.008170515097690942,0.035523978685612786,0.036589698046181174,0.006039076376554174,0.010657193605683837,0.046181172291296625,0.003197158081705151,0.01705150976909414,0.0,0.00035523978685612787,0.0007104795737122557,0.00674955595026643
AML12_DX,GSM7494326,AML12,DX,0.2685489166119501,0.07196323046618516,0.13578463558765594,0.056730137885751805,0.003939592908732764,0.015364412344057781,0.3541694024950755,0.005384110308601445,0.0009192383453709783,0.032304661851608664,0.004990151017728168,0.0006565988181221273,0.0009192383453709783,0.0009192383453709783,0.004464871963230466,0.02298095863427446,0.00958634274458306,0.008404464871963231,0.0,0.001969796454366382,0.0
AML12_REL,GSM7494327,AML12,REL,0.11673068715322236,0.38561673068715324,0.20507895860008535,0.04929577464788732,0.039265898420828,0.019632949210414,0.013444302176696543,0.01643192488262911,0.017498932991890738,0.012163892445582587,0.018139137857447717,0.017072129748186088,0.007469056764831413,0.006188647033717456,0.06145966709346991,0.0006402048655569782,0.012163892445582587,0.0010670081092616305,0.0006402048655569782,0.0,0.0
AML12_REM,GSM7494328,AML12,REM,0.0835875533862111,0.06924954240390482,0.003965832824893227,0.013117754728492984,0.08572300183038438,0.0018303843807199512,0.34777303233679074,0.0424039048200122,0.029591214154972543,0.0003050640634533252,0.03813300793166565,0.09365466748017083,0.013422818791946308,0.009762050030506406,0.025625381330079317,0.004270896888346553,0.010067114093959731,0.05979255643685174,0.0024405125076266015,0.0018303843807199512,0.06345332519829164
AML13_DX,GSM7494329,AML13,DX,0.07301587301587302,0.16848072562358277,0.14285714285714285,0.027891156462585033,0.22448979591836735,0.060090702947845805,0.06666666666666667,0.13151927437641722,0.013605442176870748,0.017913832199546485,0.007029478458049887,0.030385487528344673,0.015419501133786848,0.007482993197278911,0.007482993197278911,0.0027210884353741495,0.00045351473922902497,0.00045351473922902497,0.0013605442176870747,0.00045351473922902497,0.00022675736961451248
AML13_REL,GSM7494330,AML13,REL,0.04855220824802574,0.240567417373501,0.3897338403041825,0.0545481134834747,0.048259725065808716,0.07984790874524715,0.005118455688797894,0.019011406844106463,0.011114360924246856,0.029394559812810764,0.016525299795261773,0.015209125475285171,0.00467973091547236,0.005557180462123428,0.012138052062006435,0.0002924831822170225,0.01725650775080433,0.000584966364434045,0.00014624159110851126,0.0004387247733255338,0.0010236911377595789
AML13_REM,GSM7494331,AML13,REM,0.07267751254371294,0.009274745324616087,0.02584765090466778,0.20860574730120116,0.11905123916679337,0.0012163600425726016,0.07921544777254068,0.02493538087273833,0.010795195377831837,0.0001520450053215752,0.002432720085145203,0.17439562110384674,0.006994070244792459,0.003192945111753079,0.17485175611981146,0.003192945111753079,0.060057777102022196,0.01231564543104759,0.0001520450053215752,0.00045613501596472556,0.010187015356545537
